Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.170539,0.0,-0.305820937160644,172.1851851851852,-0.021398688,0.115574725,-0.29277363813148355,0.47922517745843474,0.086059384,0.10424508,0.0002998457,0.43908364,1.2851515
20000,1.8075998,0.0,-0.8594681905815378,231.07142857142858,0.02037407,0.3088989,-0.8594365808225813,1.5255830389935345,0.012576346,0.10380676,0.00029955758,0.44870615,0.9599438
30000,1.5022273,0.0,-0.11264835845053911,143.26027397260273,-0.07596112,0.4503525,-0.13805939767458666,0.5197232282299498,0.011872923,0.10080967,0.00029924358,0.30616018,0.64599514
40000,1.6113802,1.0,1.3358776071830034,37.663716814159294,0.30201378,0.4439901,1.3440796591803037,0.11354672636597755,0.15256117,0.100406274,0.0002989322,0.26865345,0.7291978
50000,1.526761,3.0,3.1899289254365972,52.01685393258427,1.1068684,0.43321928,3.1623109172234374,0.09706936188021235,0.2756109,0.09448049,0.0002986513,0.15787676,0.81581485
60000,1.5368543,5.0,3.369662690359713,43.15853658536585,1.6370449,0.35810184,3.399654526717779,0.05221245802439204,0.34440425,0.093447715,0.00029837163,0.122091815,0.6673773
70000,1.6791272,5.0,0.6690000535521125,152.54285714285714,0.83779305,0.24471958,0.6689999529293605,0.21626756566443614,0.072358295,0.100293085,0.00029805367,0.12872514,0.9307188
80000,1.3457837,6.0,1.5073333598108443,154.08196721311475,1.0996159,0.34627816,1.5073114061941866,0.5462920334892439,0.17249906,0.09287836,0.0002977391,0.2516328,0.37417728
90000,1.1778772,7.0,1.663350586245511,164.17241379310346,1.078577,0.33876494,1.618231568801201,0.32101688117293986,0.1702502,0.100197755,0.0002974552,0.17468655,0.18654767
100000,1.2129794,7.0,1.2467499877988861,191.09615384615384,0.8452492,0.23668073,1.2467498922577271,0.27506239167772806,0.16261192,0.09693806,0.0002971696,0.14464247,0.20783381
110000,1.2228855,8.0,1.303241852821563,182.07843137254903,0.71300715,0.17854764,1.293159903883934,0.24923947043716907,0.15208533,0.09470511,0.0002968552,0.1292181,0.14765617
120000,1.1775584,9.0,1.7990515780245968,65.05970149253731,0.8921473,0.14161474,1.782017722058652,0.07135411242997003,0.09704361,0.096679166,0.00029653806,0.110974215,0.17740777
130000,1.2088218,10.0,1.1967600932185645,119.07594936708861,1.0478463,0.14743465,1.2901783325733283,0.15925228731253016,0.11707658,0.10226376,0.0002962463,0.12414105,0.15525372
140000,1.3795495,10.0,-0.9999999310821295,248.0,0.4161829,0.14552458,-1.0000000894069672,0.3619086874855889,0.013532009,0.10023861,0.0002959586,0.13395475,0.15244839
150000,1.3656703,10.0,-0.9999999310821295,248.0,0.065272644,0.1416823,-1.0000000894069672,0.2784203322265636,0.008785638,0.0974513,0.00029566608,0.10764606,0.119213715
160000,1.505452,10.0,-0.9999999310821295,248.0,-0.121174715,0.12566009,-1.0000000894069672,0.26763446209952235,0.0034194079,0.093586564,0.00029536628,0.10820797,0.17160013
170000,1.7228309,10.0,-0.9999999310821295,248.0,-0.23099594,0.11724071,-1.0000000894069672,0.36869816127277555,0.0008649111,0.093606666,0.00029506988,0.13821712,0.262807
180000,1.7886974,10.0,-0.9999999310821295,248.0,-0.2987668,0.13201557,-1.0000000894069672,0.4247099690967136,0.0002271018,0.10355491,0.0002947813,0.1666904,0.53769374
190000,1.7432811,10.0,-0.9999999310821295,248.0,-0.34354904,0.1427624,-1.0000000894069672,0.38659316458200155,0.000113163216,0.09351695,0.0002944811,0.15287404,0.6435524
200000,1.5353754,10.0,-0.9999999310821295,248.0,-0.37383476,0.16827044,-1.0000000894069672,0.5922462784431197,0.0014465577,0.10292764,0.0002941811,0.17558825,0.42219773
210000,1.1387465,10.0,-0.9999999310821295,248.0,-0.38744444,0.25117484,-1.0000000894069672,0.43045973291413653,0.0009056665,0.09644498,0.0002938466,0.16170153,0.22256918
220000,1.316152,10.0,-0.9999999310821295,248.0,-0.38600978,0.22788283,-1.0000000894069672,0.4777813106775284,0.0008541023,0.098430045,0.0002935213,0.1764979,0.25139198
230000,1.4477452,10.0,-0.9363499318016693,244.575,-0.42384815,0.2386188,-0.9393810402779352,0.6478279590207551,0.0036411579,0.09960537,0.0002932315,0.22419651,0.35601175
240000,1.191621,10.0,-0.9009560718764796,243.0,-0.42612714,0.2422653,-0.9009562299439782,0.4760069681429549,0.0030680285,0.10131061,0.0002929374,0.18190564,0.31080583
250000,1.0134188,10.0,-0.7493576539805296,240.26829268292684,-0.3512556,0.21454708,-0.7430917426943779,0.3953736555762589,0.005310722,0.10003239,0.0002926514,0.15579721,0.2732388
260000,1.0455396,10.0,-0.8899224131736297,243.88372093023256,-0.27109247,0.1797996,-0.8924243219874122,0.3516611338762397,0.004639354,0.09357141,0.00029235808,0.14150694,0.33316192
270000,0.9041329,10.0,-0.7583088756130054,236.5609756097561,-0.26257744,0.14635216,-0.7523000672459602,0.3324895559810102,0.00510723,0.09340726,0.00029204483,0.13097031,0.26054093
280000,0.849623,10.0,-0.8045934274133931,242.14634146341464,-0.22851318,0.115781546,-0.8045610494729949,0.3118129735585393,0.004542724,0.09717405,0.00029173112,0.12509522,0.20867655
290000,0.8683534,10.0,-0.8651706651591401,238.97560975609755,-0.21034831,0.08404192,-0.8683810226974034,0.291220298169979,0.003010052,0.09280436,0.00029144934,0.1189308,0.1902147
300000,0.82573324,10.0,-0.7320541986318435,233.62790697674419,-0.1926509,0.09107091,-0.7320543368195378,0.2871581101681777,0.00595861,0.09943174,0.0002911684,0.122675456,0.123777375
310000,0.8790632,10.0,-0.7873412026702205,236.71428571428572,-0.18021691,0.089764506,-0.7873413470529375,0.30396653299352955,0.003857886,0.101013586,0.00029085553,0.11437055,0.11974329
320000,0.93674695,10.0,-0.7867697734119636,236.61904761904762,-0.2230454,0.0950902,-0.7816017022946986,0.2705084235100757,0.0043777516,0.098535225,0.0002905416,0.10419989,0.116519496
330000,0.9614162,10.0,-0.7502726615851067,231.29545454545453,-0.28549933,0.09880697,-0.7557926661438412,0.26011759428203934,0.0047686184,0.10119333,0.00029022642,0.11509259,0.13441044
340000,0.94996375,10.0,-0.8834415995690506,237.925,-0.29780152,0.108600006,-0.8834417402744293,0.26741888374090195,0.0019553755,0.09829269,0.00028994074,0.11291649,0.12779765
350000,1.0530957,10.0,-0.9737249305588194,247.925,-0.3581926,0.13203827,-0.9737250797450543,0.36644533299840987,0.0018120048,0.10081986,0.00028964825,0.14370503,0.17319915
360000,1.1335541,10.0,-0.881111042185997,242.33333333333334,-0.37229514,0.16267261,-0.8811111861751193,0.4574517772666046,0.0032492727,0.09739236,0.00028932857,0.18259335,0.25315943
370000,1.0801146,10.0,-0.9174187368689439,240.48717948717947,-0.35406289,0.18064082,-0.91741887651957,0.3728647479453148,0.0014405951,0.09551886,0.00028904242,0.14310414,0.16956182
380000,1.0541681,10.0,-0.8769523134022685,241.38095238095238,-0.35186762,0.17084053,-0.911780562342667,0.33768178240918534,0.0031576287,0.096050024,0.00028875997,0.13782321,0.17649753
390000,1.0150509,10.0,-0.8592935821673434,242.83333333333334,-0.3177146,0.16099027,-0.8223651526939302,0.33026642959919716,0.0024844473,0.09243359,0.00028844408,0.1288308,0.20072785
400000,0.9370489,10.0,-0.8360999358294066,232.375,-0.32357967,0.14965597,-0.8361000768840313,0.29831808572635055,0.0051667746,0.10192994,0.0002881281,0.12227647,0.18773971
410000,0.9063654,10.0,-0.805733267393791,233.04444444444445,-0.32436845,0.13514806,-0.809956598541011,0.2682541141529446,0.0045609213,0.091622874,0.0002878452,0.10619468,0.16794895
420000,0.9094851,10.0,-0.9029844288259398,241.3953488372093,-0.30376244,0.110419415,-0.9006746801592055,0.23637031440046571,0.0031458475,0.09242068,0.0002875619,0.09585418,0.15638149
430000,0.9555838,10.0,-0.8236249340639915,235.5,-0.3177375,0.10020946,-0.8279269054168608,0.29129896140316636,0.0036730315,0.097691335,0.00028724284,0.1172844,0.18092273
440000,0.86308163,10.0,-0.8692357037216425,240.0731707317073,-0.31307775,0.10816596,-0.8660000711679459,0.23916037511080504,0.0028025792,0.093922615,0.0002869586,0.09151737,0.10745439
450000,0.9771669,10.0,-0.8990554882302171,240.95238095238096,-0.3479001,0.1193338,-0.8990238855282465,0.3001379260704631,0.002412703,0.10098455,0.0002866729,0.124092266,0.17453057
460000,0.79526556,10.0,-0.8109511543326534,231.609756097561,-0.32547268,0.11794632,-0.8154524536359877,0.2193904381600164,0.002946323,0.09679867,0.00028635724,0.09692108,0.13396616
470000,0.6733165,10.0,-0.973039614147551,247.54761904761904,-0.34589607,0.091674164,-0.9724472317753768,0.17720270036469873,0.0016815949,0.09836907,0.00028604147,0.06993963,0.08407642
480000,0.60439634,10.0,-0.9202563438731699,241.30769230769232,-0.35089818,0.0654651,-0.922183408588171,0.14403826178750023,0.0020762687,0.09800012,0.00028575835,0.06060208,0.06935359
490000,0.7511476,10.0,-0.7983650152759981,233.6904761904762,-0.32372615,0.06400771,-0.7983651508887609,0.19454652205950834,0.0038360325,0.09537847,0.00028547618,0.0766835,0.117443465
500000,0.8756932,10.0,-0.726921922452946,222.74468085106383,-0.29990262,0.08129848,-0.7210145573253217,0.2585187155712882,0.004941606,0.09802458,0.00028516547,0.10905073,0.10004153
510000,0.8435632,10.0,-0.5804544852527959,211.6818181818182,-0.26239648,0.08256179,-0.5897482103771634,0.1929635269049969,0.0076246695,0.0945951,0.00028485572,0.08684247,0.09957638
520000,0.7659318,10.0,-0.706212705095358,217.46808510638297,-0.23445757,0.08082066,-0.6998261491889539,0.15454004717099926,0.0051104766,0.10248925,0.00028454274,0.06801721,0.08218389
530000,0.7881131,10.0,-0.5584770647772387,201.7843137254902,-0.2500004,0.07386522,-0.558529466974969,0.14679199015246888,0.007928228,0.100589156,0.0002842331,0.07626692,0.080629416
540000,0.777797,10.0,-0.44754896572261466,193.7450980392157,-0.21603946,0.07766036,-0.4474967759029538,0.12994936218613065,0.01279873,0.09768585,0.00028395362,0.06363966,0.077682145
550000,0.75190896,10.0,-0.6384202289222942,212.3695652173913,-0.22099401,0.074572556,-0.6461135351911504,0.13653251964182772,0.0062987404,0.09574616,0.0002836716,0.062427033,0.08331649
