Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1773672,0.0,0.44895558640516053,78.26666666666667,0.07666658,-0.007767448,0.44895554532607396,0.02943849172249126,0.021987848,0.10404915,0.00029984515,0.03720564,1.3986732
20000,2.0004914,1.0,1.2983629931661267,61.214814814814815,0.35684893,0.11990471,1.2862935284180428,0.17752206743931148,0.0989805,0.09772201,0.00029956634,0.2169331,1.1016607
30000,1.6487621,2.0,1.332502224869639,132.6883116883117,0.95936745,0.368674,1.3833549672907048,0.3802585703284516,0.12060122,0.099613056,0.00029924922,0.24309221,0.9559558
40000,1.736998,3.0,1.4815205524740904,136.68421052631578,0.7029928,0.3337159,1.4387356551556751,0.38348781172154023,0.12995347,0.09477322,0.00029892995,0.27178085,0.84867764
50000,1.7313383,4.0,2.199159505286092,100.66304347826087,0.7620104,0.3171882,2.199159438195436,0.24768739662882264,0.20708835,0.10343357,0.00029864977,0.23503837,0.80846304
60000,1.4486182,4.0,-0.4177100648496138,232.7826086956522,1.0433121,0.3818859,-0.4177102200362993,0.6838369187494011,0.07116183,0.10069728,0.00029836633,0.24576978,0.6088239
70000,1.4640362,4.0,-0.6701269121674288,237.02380952380952,0.3038951,0.2933459,-0.6701270668279558,0.5220517665092346,0.022808498,0.100709304,0.00029804333,0.19969372,0.55041516
80000,1.4817854,4.0,-0.0024165969856161005,207.0625,0.046132013,0.27776012,0.018780080561942244,0.5414959996582028,0.07274854,0.09723958,0.00029775462,0.24607693,0.53129953
90000,1.4958805,5.0,0.9657989268528362,157.68965517241378,0.13336118,0.27121636,0.9325027935585734,0.3660630557875512,0.106664695,0.10016574,0.00029747357,0.21923617,0.6219893
100000,1.5354712,5.0,-0.5848138890998048,231.51162790697674,0.2506351,0.43115938,-0.5848140349221784,0.8891175983603611,0.04300692,0.10042427,0.0002971496,0.31799486,0.59840107
110000,1.4399375,5.0,-0.3208402124873828,219.0,-0.010024905,0.3753365,-0.30641850892533645,0.5489975846511252,0.033734344,0.10002049,0.00029682912,0.22296683,0.5406569
120000,1.3878102,5.0,-0.157094146109834,216.80434782608697,-0.011915495,0.30311522,-0.157065291767535,0.3896461693043618,0.035771113,0.100348815,0.00029654516,0.1675181,0.48577523
130000,1.3987508,5.0,-0.29541475171637205,222.13333333333333,-0.05843232,0.23239711,-0.2954741418361664,0.35991796569691764,0.039330155,0.10054809,0.00029626166,0.1576949,0.49434167
140000,1.3971847,5.0,-0.20274067448141675,215.66666666666666,-0.12805441,0.19754636,-0.28454080952538385,0.3400415371482571,0.039109048,0.0978044,0.00029594736,0.14778206,0.51894873
150000,1.34453,5.0,0.04059728712309152,206.89583333333334,-0.026831992,0.17516305,0.1173124307145675,0.26494318634892505,0.051494826,0.099226564,0.00029563424,0.12303929,0.4752676
160000,1.2659106,5.0,-0.08266659433265096,214.65217391304347,-0.041096635,0.1702874,-0.08266673139903856,0.309443309214776,0.04188978,0.10764421,0.00029535478,0.14051542,0.4181124
170000,1.1913694,5.0,0.4398398019704753,191.30769230769232,0.07441591,0.17179711,0.41269804902796475,0.28166896099540983,0.06990359,0.10349095,0.00029507343,0.13372876,0.26486135
180000,1.239907,6.0,1.4252641838140574,156.0754716981132,0.18566002,0.16709362,1.4252640914242223,0.20788201278971755,0.13896398,0.09638117,0.00029476066,0.13597932,0.22159758
190000,1.2706293,6.0,2.4301734963776416,143.82191780821918,0.34704563,0.16525944,2.477814741432667,0.20902427951417243,0.31869525,0.09778373,0.00029443318,0.144734,0.33714372
200000,1.1543311,7.0,0.7461538880463474,196.15384615384616,0.5286646,0.16904703,0.7803920787923476,0.2561527158078902,0.13287702,0.09518412,0.0002941269,0.11454096,0.25830567
210000,1.2643089,7.0,0.5971333666646388,223.6,0.28509024,0.15076369,0.4320893324002987,0.28012859274451507,0.087651215,0.0986635,0.00029383632,0.11883372,0.27685684
220000,1.2827402,8.0,-0.11354259541258216,218.32558139534885,0.2680674,0.15726064,-0.01619707183404402,0.3676246623349884,0.07048324,0.09849378,0.00029354682,0.1685655,0.24729371
230000,1.2695767,8.0,-0.10686950122370668,198.8695652173913,0.12838535,0.18236361,-0.10686962241711824,0.3236215785955605,0.025327018,0.09791095,0.00029325768,0.1505288,0.2965098
240000,1.2274511,8.0,-0.5473622560561837,222.1304347826087,-0.044823714,0.18448892,-0.5373334017064836,0.2835669117876225,0.018539412,0.096203074,0.0002929421,0.11853759,0.21905327
250000,1.2664552,8.0,-0.036087991182147616,186.75471698113208,-0.0693031,0.15350409,-0.09026419891501372,0.2398054726017674,0.030439084,0.093944505,0.00029262993,0.12097953,0.24948008
260000,1.2310917,8.0,0.04015763807533817,179.34545454545454,-0.002109013,0.1490927,0.07288091949054173,0.22124684207873152,0.037722528,0.10421463,0.00029235095,0.12285472,0.33161363
270000,1.2298915,8.0,-0.07703539669176841,198.4255319148936,-0.016532227,0.13663785,-0.07703550381863371,0.20423927891038438,0.028101677,0.0978113,0.0002920702,0.10515098,0.31399778
280000,1.2588226,8.0,-0.19512412463789622,194.33333333333334,-0.03816515,0.1359697,-0.1951242328858843,0.22709301644570978,0.02484325,0.094835445,0.0002917527,0.11504607,0.32445246
