Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1940005,0.0,-0.37170365131977534,183.88888888888889,0.19721472,-0.07583057,-0.3347451552456501,0.24704176992835367,0.009950845,0.09667675,0.00029982335,0.35203153,1.732095
20000,2.1302795,0.0,0.39998768295670206,84.02777777777777,0.08006639,0.03711967,0.3621501358779701,0.11223421643093766,0.0215495,0.10054725,0.00029954506,0.10907004,1.2071425
30000,2.003745,0.0,0.7338290028456275,39.46521739130435,0.40946713,0.05937968,0.7338289820629618,0.05296551075197108,0.025453638,0.09970239,0.00029926226,0.11669032,1.1785127
40000,1.8658079,2.0,0.8494993703040693,27.00772200772201,0.62226933,0.10018697,0.8494993593241718,0.05838353682532331,0.019822957,0.10103474,0.00029895137,0.1970721,0.59543717
50000,1.836824,2.0,0.05959263238423492,134.97530864197532,0.37583184,0.15383637,0.05959256011762737,0.23387883653013428,0.010579214,0.09860206,0.0002986347,0.12108109,0.3019643
60000,1.6817421,2.0,0.06012210943145861,131.56338028169014,0.1827344,0.19808608,0.060122040375857284,0.21234469369552295,0.014207098,0.10416437,0.00029835058,0.16582726,0.33291274
70000,1.6606995,2.0,0.19273566885787094,111.51724137931035,0.100832805,0.20776303,0.1841821462609047,0.16486341948079508,0.017386299,0.09427747,0.00029806115,0.1469878,0.32505447
80000,1.685649,2.0,0.08747920614259783,123.7625,0.12757982,0.19000922,0.09786005446940292,0.1610291079434072,0.014914261,0.10368426,0.00029774517,0.117179945,0.2737779
90000,1.7807949,2.0,0.2353861722219182,103.35643564356435,0.10361161,0.13764425,0.2477133122086525,0.10737461604643612,0.019804802,0.099730715,0.00029742817,0.07955169,0.23538904
100000,1.7413118,2.0,0.24510510593055465,103.31521739130434,0.1340587,0.13049136,0.23174549943657333,0.08962598286308748,0.01917765,0.09968186,0.00029714342,0.09323056,0.21288824
110000,1.6858453,2.0,0.09811248862835388,124.78313253012048,0.06917616,0.12299436,0.11147151414940996,0.11145311357771479,0.017051378,0.09000019,0.000296862,0.08290198,0.1949361
120000,1.60755,2.0,0.3297827703936491,92.6875,0.1504565,0.11950991,0.32979462827954975,0.10564395756747606,0.022984907,0.10018289,0.00029655415,0.108806536,0.27486843
130000,1.7055584,2.0,0.46736497253757614,86.69827586206897,0.27066857,0.1149714,0.45184481349484673,0.10019513658761721,0.020971451,0.10183561,0.00029624318,0.10130359,0.3212081
140000,1.542705,2.0,0.3604966298681779,97.48979591836735,0.22573037,0.13678136,0.3649528438996787,0.10072430728280898,0.019533858,0.091176465,0.00029592987,0.10638188,0.27016217
150000,1.6611161,2.0,0.4181174922357535,91.9047619047619,0.23615797,0.1336496,0.4317403739461532,0.08214311465137424,0.020021174,0.098635636,0.00029564957,0.08681056,0.2893666
160000,1.5476438,2.0,0.4574134929705626,98.375,0.2911105,0.12415743,0.44046152039216113,0.09322190956691674,0.019175015,0.10111865,0.0002953639,0.07820067,0.25495854
170000,1.5825557,2.0,0.6477849735277554,69.21935483870968,0.39364114,0.11213129,0.6485247252448912,0.06531541906522527,0.02040274,0.09669412,0.00029504858,0.08535464,0.24661753
