Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1847854,0.0,0.1122466142493466,128.16438356164383,0.5878449,0.03428628,0.11675583434776521,0.09262640770970726,0.009630224,0.098451845,0.00029981948,0.17808542,1.4678273
20000,2.0943367,0.0,0.5582991090414995,63.15068493150685,0.3362906,0.09768368,0.5479886535884572,0.05749968634158069,0.018882358,0.09528953,0.0002995349,0.0843296,1.0838046
30000,1.9844886,0.0,0.6487500209637516,51.26960784313726,0.41204283,0.12539919,0.6578627406966453,0.06721539691537984,0.025416985,0.10401786,0.00029925548,0.13557822,0.6207949
40000,1.9372435,0.0,0.7279199606354662,40.82096069868996,0.47440994,0.124674104,0.7279199422967486,0.04719552937000339,0.023055047,0.098777674,0.00029897393,0.1107414,0.41382313
50000,1.8918153,2.0,0.7552059010999715,38.122549019607845,0.56567854,0.122537866,0.7552189521637618,0.046386072375610765,0.017329087,0.092218034,0.00029866173,0.09806301,0.32740647
60000,1.8966421,2.0,0.12765101524179473,116.84705882352941,0.21389076,0.098789334,0.11453873230967411,0.08017770367739506,0.014629747,0.0949141,0.0002983415,0.0628988,0.24813373
70000,1.9125224,2.0,0.05830740093785737,130.2207792207792,0.06423786,0.08615623,0.04980699600357758,0.09590416612397683,0.015008217,0.10088561,0.00029803123,0.0712152,0.2701128
80000,1.8845465,2.0,0.45789088718016197,90.11504424778761,0.209553,0.0801922,0.4595427586969021,0.07985909172721141,0.02652913,0.09038654,0.0002977516,0.085674435,0.311767
90000,1.8916537,2.0,0.5687817430362698,88.92035398230088,0.23377171,0.07997297,0.5683333230646033,0.08437232737707202,0.023503613,0.09827833,0.0002974725,0.08910035,0.30221274
100000,1.8138481,2.0,0.7287209093393983,62.2710843373494,0.44935468,0.099505946,0.728286868875677,0.06890603632412173,0.020327434,0.09898947,0.00029716018,0.10414527,0.30431777
110000,1.698405,3.0,0.8004692756679379,48.932038834951456,0.53785926,0.115817584,0.8009577207449006,0.05929208104839412,0.015932396,0.10058799,0.0002968493,0.111120224,0.26568627
120000,1.663606,3.0,0.7374123072888898,64.65789473684211,0.5623909,0.12269348,0.7389298232370302,0.0639012466540168,0.011407519,0.10279188,0.00029653456,0.091582775,0.2117233
