Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1852612,0.0,-0.04856279662993477,145.9344262295082,0.5816663,0.02495923,-0.06446670939524969,0.13457198215958974,0.008812709,0.09390818,0.00029980968,0.19568463,1.4700788
20000,2.110606,0.0,0.42886366314346425,77.28030303030303,0.27360648,0.08795445,0.42844948014526657,0.06616236728432616,0.012949547,0.09571239,0.00029955135,0.07661842,1.0858266
30000,1.964773,2.0,0.8093914688206636,30.01025641025641,0.51831764,0.10326343,0.8194444454633273,0.03993418352105296,0.022532823,0.10137137,0.0002992965,0.12247201,0.70012426
40000,1.7542268,2.0,0.18608062416519766,116.92307692307692,0.27533877,0.13619654,0.18608056156189887,0.14685962514972295,0.013807656,0.095693365,0.00029896502,0.095721215,0.30130452
50000,1.7129683,2.0,-0.0795707298468237,148.54794520547946,0.14104198,0.11717982,-0.07957081557953194,0.10667838222564083,0.012156046,0.099281184,0.00029864526,0.059497386,0.18647172
60000,1.7946885,2.0,-0.2571696465792642,167.4181818181818,-0.038513523,0.089109026,-0.2704345669065203,0.0902608490682074,0.0110357525,0.10069211,0.00029833295,0.055133723,0.18344758
70000,1.7848558,2.0,0.15609473566291854,121.64772727272727,-0.014273382,0.076696455,0.1560946726663546,0.07612743792759086,0.020008897,0.095323235,0.00029805294,0.061746772,0.20568404
80000,1.8009257,2.0,0.42109281836634443,104.89690721649484,0.16895926,0.071115315,0.42109276000986395,0.07182189960455157,0.021090511,0.09811557,0.0002977723,0.06552389,0.2555767
90000,1.6777304,2.0,0.5064784267710315,92.14814814814815,0.28718644,0.073761165,0.5061619774760487,0.0772714169073641,0.021546075,0.09288976,0.00029745878,0.0804592,0.22855027
100000,1.5687121,2.0,0.5518286881280767,87.5233644859813,0.32551408,0.076888934,0.5517222031399056,0.0765195172107606,0.019329797,0.10176097,0.00029714368,0.08289625,0.2366579
110000,1.5021526,2.0,0.6050586960259825,81.56,0.3144734,0.077717066,0.6050586612224579,0.06736847934126854,0.020663515,0.09232147,0.00029683355,0.08030193,0.20231405
120000,1.5736514,2.0,0.6444154129184496,72.45384615384616,0.3602232,0.079801545,0.6479612383269524,0.058068356982092985,0.019183276,0.096977204,0.00029652566,0.07565115,0.20637676
130000,1.5203514,2.0,0.6679379569013314,68.08275862068966,0.3816332,0.07890115,0.6654367759309966,0.04958108704986757,0.023488544,0.09656404,0.00029624513,0.06927355,0.18002371
140000,1.6013485,2.0,0.691539121604881,66.77160493827161,0.4634458,0.07366005,0.6906502026098745,0.04886331669641314,0.019133948,0.101730585,0.0002959644,0.070778534,0.19481012
150000,1.5481846,2.0,0.7300791891495464,57.08125,0.50561166,0.0733329,0.7298529994043504,0.044566207987643915,0.016952477,0.101813376,0.00029565446,0.07680117,0.19689777
