Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate
2050000,1.6094673,10.0,-0.4120942827639223,200.56603773584905,-0.0070446376,-0.44178622173813153,0.003507922,0.066836305,0.00023865442
2060000,1.6567302,10.0,-0.4484295683136831,210.48888888888888,-0.013629266,-0.4467704256375631,0.0043247296,0.06661253,0.00023836801
2070000,1.702978,10.0,-0.47021762778678416,207.87755102040816,-0.0019199582,-0.43962591095846526,0.0029943143,0.067403466,0.00023805183
2080000,1.6484696,10.0,-0.31018948097548943,198.45098039215685,0.01479163,-0.32345518183249694,0.0059595746,0.06874547,0.00023773483
2090000,1.6289774,10.0,-0.08805449297651649,179.4909090909091,0.015119701,-0.08805459358475425,0.006717415,0.07532841,0.0002374515
2100000,1.6672238,10.0,-0.13821378047578037,183.96226415094338,0.027701074,-0.12166671856091572,0.006351193,0.06675263,0.00023716719
2110000,1.6448237,10.0,-0.1394567377347913,181.44444444444446,0.01638817,-0.15507884025573732,0.0071450435,0.06286041,0.00023685326
2120000,1.664571,10.0,-0.2832114767247381,199.0,0.006423619,-0.3036993958202063,0.0058496124,0.068628035,0.00023653972
2130000,1.6735678,10.0,-0.14082347467432127,180.7450980392157,0.014705498,-0.12346800416707993,0.0070127114,0.06920525,0.00023622662
2140000,1.6339453,10.0,-0.07456491915193403,178.135593220339,0.02557659,-0.05863222890886767,0.007782448,0.07251243,0.00023593838
2150000,1.5910548,10.0,-0.10752721631222151,179.92727272727274,0.017126344,-0.12344052749020713,0.006990602,0.06737136,0.00023565014
2160000,1.586705,10.0,-0.07208636718698674,173.92592592592592,0.017213259,-0.0720864666832818,0.0058477046,0.06872061,0.00023533595
2170000,1.5659435,10.0,-0.3182352349691677,205.31372549019608,0.013564464,-0.3182353429934558,0.005141735,0.06884489,0.00023505362
2180000,1.6673167,10.0,-0.5075813338517883,206.7674418604651,-0.009132757,-0.5075814488322236,0.0035026143,0.06648449,0.00023476924
2190000,1.5763828,10.0,-0.27991189454453735,191.1320754716981,0.017109718,-0.2661154367602788,0.0056086765,0.06830348,0.00023445215
2200000,1.6188465,10.0,-0.3676666064169623,203.07843137254903,0.00039706778,-0.36766671199424594,0.004865202,0.071503915,0.00023413566
2210000,1.6034777,10.0,-0.18764439007888237,178.73333333333332,0.006122318,-0.20091808526242366,0.005339494,0.06842487,0.00023384733
2220000,1.4642055,10.0,0.12392126345498995,162.87272727272727,0.046789262,0.12392117164351724,0.008168184,0.066815004,0.00023356087
2230000,1.4871081,10.0,0.06427424736396078,171.93548387096774,0.022088759,0.06427414667221808,0.008792685,0.07276569,0.00023323888
2240000,1.5094208,10.0,0.032255605557778226,165.36666666666667,0.031976953,0.03225552390019099,0.006836416,0.06907827,0.00023295183
2250000,1.5163755,10.0,-0.06674540054307065,174.27272727272728,0.019859444,-0.06674549796364525,0.007989811,0.0622321,0.00023266459
2260000,1.5538982,10.0,-0.16593994240742177,184.96,0.012143863,-0.1659400486946106,0.005975816,0.06309797,0.00023234829
2270000,1.4976472,10.0,-0.1399414648440781,182.52631578947367,0.015751177,-0.13994155745757253,0.0077550923,0.06871916,0.00023203113
2280000,1.4832006,10.0,0.001125058121812929,181.21428571428572,0.02172037,-0.0018424608490683815,0.0086707,0.06557423,0.00023174207
2290000,1.6382304,10.0,-0.10107401579928894,181.14814814814815,0.017057966,-0.10090127035423561,0.005808844,0.070196554,0.0002314579
2300000,1.5513082,10.0,0.04865613377593931,161.03174603174602,0.03587357,0.04201054241922167,0.008623774,0.07207067,0.00023113629
2310000,1.5156604,10.0,0.2395608940878735,148.93650793650792,0.04620504,0.24648145219636342,0.009449738,0.07307915,0.00023085086
2320000,1.5523847,10.0,0.20910057976901059,152.6031746031746,0.046807263,0.22711636764662607,0.009844512,0.061737865,0.00023056884
2330000,1.5230727,10.0,0.18913337880679007,144.27142857142857,0.044758797,0.17242249804483334,0.009691136,0.06479846,0.00023024724
2340000,1.557486,10.0,0.06251467145129777,167.08771929824562,0.03212792,0.08148805371352605,0.008159605,0.061607797,0.0002299292
2350000,1.6189082,10.0,-0.09672481232943635,177.3968253968254,0.032653715,-0.09674608281680516,0.007103155,0.06861272,0.00022964325
2360000,1.5461776,10.0,0.16083064673804356,155.0327868852459,0.041701972,0.142128998233426,0.008350426,0.06823121,0.00022935335
2370000,1.5997416,10.0,0.061133385771730296,166.63333333333333,0.03390802,0.06113329033056895,0.008140457,0.06828263,0.00022903651
2380000,1.5251583,10.0,0.08616389128205887,159.22033898305085,0.034387767,0.07385053922390115,0.008705025,0.065682486,0.00022875074
2390000,1.5882363,10.0,0.023327734936975826,166.42372881355934,0.0355923,0.026785262560440323,0.0077132657,0.07754347,0.00022846364
2400000,1.5366975,10.0,0.094505258861318,166.171875,0.045815118,0.10222560534110436,0.0075892285,0.07097845,0.00022814682
2410000,1.5498539,10.0,0.07903453559165113,168.36206896551724,0.0278404,0.07496486839495207,0.0071613016,0.06637667,0.00022783344
2420000,1.5018795,10.0,0.25480517519709583,146.30769230769232,0.05885883,0.2503743286316211,0.010897239,0.06903378,0.00022755237
2430000,1.5594679,10.0,0.2043285487064471,150.47826086956522,0.043079197,0.20996662548610143,0.00886566,0.07153491,0.00022726701
2440000,1.56486,10.0,0.24627782204752843,145.37878787878788,0.04917999,0.24627773915276382,0.009641746,0.07362172,0.00022694473
2450000,1.5136969,10.0,0.20701994923110217,151.955223880597,0.06591656,0.20701986595765867,0.008825244,0.06458521,0.00022665829
2460000,1.4353807,10.0,0.2888971044620335,143.25,0.069664486,0.2888970234814812,0.009476164,0.07089604,0.0002263708
2470000,1.493023,10.0,0.26812631166257866,147.4090909090909,0.05295201,0.26812622357498517,0.008875189,0.06961742,0.00022605453
2480000,1.4357224,10.0,0.267087003155409,145.59420289855072,0.05322205,0.2698529187370749,0.010936754,0.067125954,0.00022573739
2490000,1.5058511,10.0,0.3227580369590488,137.12328767123287,0.05147817,0.3143561249726439,0.009783996,0.06997583,0.00022545013
2500000,1.3998524,10.0,0.4848023667054381,118.75581395348837,0.10475092,0.48718771064418487,0.011759487,0.06766947,0.00022516129
2510000,1.5189494,10.0,0.3625323856874967,135.53731343283582,0.0725516,0.3625323060733169,0.0095966365,0.06789462,0.000224844
2520000,1.5407337,10.0,0.3902143294690177,133.18571428571428,0.08010789,0.39021425587790354,0.01103763,0.058645688,0.00022456089
2530000,1.592063,10.0,0.23993814002190317,149.28571428571428,0.07541219,0.23993806200368065,0.010098372,0.07261382,0.000224273
2540000,1.5992746,10.0,0.22843383697869435,143.5068493150685,0.065040566,0.22402774708138573,0.007952116,0.07197679,0.00022395773
2550000,1.57638,10.0,0.2700995504404349,147.44776119402985,0.080881335,0.29314922085448875,0.009406082,0.07331179,0.00022364529
2560000,1.5474352,10.0,0.32750689526956067,135.93150684931507,0.06327168,0.3042876459147832,0.008805564,0.06496878,0.00022333299
2570000,1.5423884,10.0,0.3332711585735281,135.33333333333334,0.07657304,0.3352799654006958,0.010614727,0.06773333,0.00022304944
2580000,1.5553486,10.0,0.31571216810720437,143.0909090909091,0.0744545,0.3164999670151508,0.0075423038,0.06987781,0.00022276523
2590000,1.5873238,10.0,0.3775333769371112,134.22666666666666,0.07597508,0.3762710865338643,0.008288475,0.07033027,0.00022244528
2600000,1.6156212,10.0,0.3411481914388585,135.58333333333334,0.07404777,0.3445740354557832,0.008445285,0.06393449,0.00022215623
2610000,1.6164013,10.0,0.3111549765133942,146.1267605633803,0.073315874,0.30938963487114707,0.008314867,0.06752214,0.00022187231
2620000,1.5674314,10.0,0.3854589805351165,141.30434782608697,0.0784143,0.3843574549840844,0.009241225,0.07123903,0.00022155393
2630000,1.5068654,10.0,0.3145111621861967,153.21666666666667,0.07061713,0.3182567900321523,0.008689046,0.06526296,0.00022124001
2640000,1.5348065,10.0,0.338378425552258,143.6081081081081,0.090755485,0.35667577671678097,0.008874901,0.071802124,0.0002209534
2650000,1.5416908,10.0,0.36275850022144185,136.1014492753623,0.10122543,0.34332854194300516,0.008077664,0.066014096,0.00022066773
2660000,1.5584693,10.0,0.31042791073168835,144.77611940298507,0.08328673,0.3104278396314649,0.008179432,0.06763115,0.00022035243
2670000,1.5475805,10.0,0.16271722174926914,162.21212121212122,0.08776667,0.16271713782440533,0.00740378,0.0715103,0.00022003772
2680000,1.5396827,10.0,0.20989478767539063,156.49122807017545,0.07240328,0.23149996995925903,0.0070371283,0.07048153,0.00021975295
2690000,1.544782,10.0,0.3155671464122058,140.45454545454547,0.07936171,0.2947142549923488,0.006870056,0.07309603,0.00021947
2700000,1.5335224,10.0,0.3714000506126987,141.28571428571428,0.10249108,0.37240949996880124,0.009968623,0.06748875,0.00021915455
2710000,1.5800253,10.0,0.24701644024109376,149.80327868852459,0.07074145,0.25166125162955255,0.0077636726,0.06847002,0.0002188381
2720000,1.5275668,10.0,0.26600004881832073,159.13636363636363,0.080848835,0.2659999615315235,0.008780402,0.069026776,0.00021855366
2730000,1.5684581,10.0,0.2726613376552479,152.0,0.059636954,0.27266125765538984,0.0074369917,0.07044947,0.00021826915
2740000,1.5504457,10.0,0.19493225296975067,165.6949152542373,0.071481675,0.19493216781292932,0.0077530593,0.062136807,0.00021795563
2750000,1.6245903,10.0,0.15343391338348508,162.47619047619048,0.05940045,0.14652684763554605,0.005955194,0.06979342,0.00021763903
2760000,1.5811772,10.0,0.33697147502763464,142.9,0.083767965,0.33514282149927954,0.007932984,0.07471304,0.00021732529
2770000,1.5582066,10.0,0.3340735803871854,146.51470588235293,0.07891737,0.3339950766633539,0.007778839,0.07441948,0.00021704125
2780000,1.6043466,10.0,0.2733490025930223,145.171875,0.076078005,0.28014355026758636,0.008782909,0.06809416,0.00021675637
2790000,1.6231735,10.0,0.2624541547122425,150.28985507246378,0.06352187,0.2619558480732581,0.007406041,0.068753704,0.00021643436
2800000,1.5747429,10.0,0.36653074333873137,133.92105263157896,0.085504085,0.36089909508040074,0.008525722,0.066976316,0.00021615192
2810000,1.5803043,10.0,0.30903129768921644,147.828125,0.07667809,0.3112645239110977,0.008282701,0.06962406,0.00021586548
2820000,1.5787917,10.0,0.2974615873446545,143.41538461538462,0.07059954,0.3019054474225685,0.008711943,0.06967956,0.00021554476
2830000,1.6522751,10.0,0.0809774508549816,168.88135593220338,0.06171846,0.08097735249390037,0.006292726,0.07486212,0.00021522751
2840000,1.5949076,10.0,0.15296415152171483,160.27692307692308,0.04870552,0.17093745386227965,0.008118013,0.07093919,0.00021494828
2850000,1.6098284,10.0,0.12654242533559013,161.72881355932202,0.042050127,0.09718075647192487,0.006160048,0.06879273,0.00021466454
2860000,1.5424612,10.0,0.34371018975608697,144.5072463768116,0.0740517,0.343995064496994,0.007526885,0.06937517,0.00021434536
2870000,1.550293,10.0,0.31851146240361444,144.97260273972603,0.072292134,0.32414219379425047,0.0083247265,0.06452741,0.00021402945
2880000,1.4890733,10.0,0.433680998726881,136.4142857142857,0.106830165,0.43642509631488635,0.008171333,0.07305336,0.00021374547
2890000,1.5067561,10.0,0.26821698183711207,157.4920634920635,0.0688675,0.26784371910616755,0.007972327,0.065438084,0.0002134593
2900000,1.4870616,10.0,0.32062226995670545,151.58333333333334,0.07285444,0.31461578658071615,0.0062603727,0.069403514,0.00021313794
2910000,1.507414,10.0,0.38187967709382065,146.02777777777777,0.09608814,0.3858949509385514,0.009089457,0.07132399,0.00021285082
2920000,1.5135094,10.0,0.2903333824399548,159.1,0.08276869,0.31220335778543506,0.008328586,0.06917424,0.00021256364
2930000,1.5311086,10.0,0.3864865350360806,145.0810810810811,0.08816016,0.3651666427786286,0.008335488,0.06037115,0.00021224325
2940000,1.5214769,10.0,0.469679867701703,127.89473684210526,0.096157536,0.46703067225845235,0.008653267,0.06440856,0.00021192883
2950000,1.5251693,10.0,0.4437838285796445,130.83783783783784,0.107114814,0.4482533156871796,0.009112013,0.07686903,0.00021164333
2960000,1.5306267,10.0,0.41651560144809385,134.49333333333334,0.10414273,0.41895042118188497,0.008330521,0.07352782,0.00021135974
2970000,1.5072376,10.0,0.5460000348546984,109.7578947368421,0.114186294,0.5427742718408505,0.010874776,0.07372776,0.00021104347
2980000,1.5558451,10.0,0.578706996832657,104.14285714285714,0.103066534,0.578688868217998,0.009746454,0.06746878,0.00021072791
2990000,1.5561934,10.0,0.5654047980372395,104.88775510204081,0.11370661,0.5631462323422335,0.010254029,0.06891945,0.00021044427
3000000,1.5072902,10.0,0.5537259641517368,110.32222222222222,0.11114024,0.5566888670126597,0.012390889,0.07456886,0.00021015643
3010000,1.5162803,10.0,0.5487931417622443,111.51724137931035,0.10788687,0.5486363497647372,0.011719347,0.07007903,0.00020983913
3020000,1.5120871,10.0,0.5549690297393258,110.01162790697674,0.10925022,0.5528038915465859,0.012058926,0.07098739,0.00020955429
3030000,1.5542367,10.0,0.5105714703289171,120.98809523809524,0.11120751,0.5132587976315443,0.010423351,0.06199486,0.00020926853
3040000,1.518948,10.0,0.5366461294369749,114.51851851851852,0.12544945,0.5366460699358104,0.010122388,0.063608624,0.00020895246
3050000,1.5404855,10.0,0.5407481878375013,113.5111111111111,0.119760625,0.5407481246524387,0.011690473,0.068504065,0.00020863088
3060000,1.5272324,10.0,0.5170230311609205,119.37931034482759,0.11109155,0.5143488240103389,0.011524997,0.07242046,0.00020834533
3070000,1.5712833,10.0,0.542400040384382,113.1875,0.09000126,0.5505666431039572,0.011203385,0.0689296,0.00020806122
3080000,1.5732093,10.0,0.5207143266729656,118.47619047619048,0.10993067,0.5156983896380379,0.011546526,0.06299208,0.0002077454
3090000,1.5435175,10.0,0.5271758634781281,116.93406593406593,0.11870502,0.5303113280416845,0.01014441,0.06868007,0.00020743007
3100000,1.5510272,10.0,0.5908625796917326,101.0721649484536,0.1168005,0.5871768447817588,0.01041651,0.062080886,0.00020714755
3110000,1.5595024,10.0,0.5561282420940288,109.7032967032967,0.12599622,0.5564073867268032,0.009715695,0.06726009,0.0002068656
3120000,1.5800433,10.0,0.5408413075243256,113.41666666666667,0.124476984,0.5407254618756911,0.009747757,0.06874454,0.00020655102
3130000,1.5580517,10.0,0.5499964132905006,108.53260869565217,0.122786894,0.5497215878177475,0.010405096,0.07243748,0.00020623626
3140000,1.5228381,10.0,0.5553809897769447,109.86813186813187,0.11035706,0.5557765344997029,0.01077023,0.06391467,0.0002059524
3150000,1.4829493,10.0,0.515088163905017,117.04597701149426,0.11076895,0.5148582174175087,0.010758276,0.060470622,0.00020566925
3160000,1.514298,10.0,0.5115190266861427,117.60759493670886,0.10587873,0.5117214895501921,0.010673385,0.07349465,0.00020535535
3170000,1.4764451,10.0,0.521698078326881,118.23529411764706,0.12265126,0.5210548765519086,0.010252043,0.07040228,0.00020503665
3180000,1.5114335,10.0,0.5389206712466797,113.94047619047619,0.11912545,0.5396117448806763,0.009723121,0.07150313,0.00020475438
3190000,1.5124066,10.0,0.5439239508603982,110.07608695652173,0.115311936,0.5419267209676596,0.009808993,0.075194776,0.00020446989
3200000,1.4753289,10.0,0.5162184293483566,113.96551724137932,0.11146185,0.515130235888492,0.011514944,0.06966964,0.00020415007
3210000,1.408176,10.0,0.5653555933903489,107.4,0.116977066,0.5681574947231418,0.0112614315,0.063169464,0.0002038336
3220000,1.4121695,10.0,0.574917561019358,105.0721649484536,0.12567715,0.5749175023172319,0.011643019,0.07148093,0.0002035501
3230000,1.4781555,11.0,0.6061014856778734,97.30434782608695,0.10851544,0.6061014319243638,0.009610012,0.06620477,0.00020326643
3240000,1.461936,11.0,0.5186067779203144,116.33707865168539,0.106860556,0.5186067049422961,0.008377915,0.0717829,0.00020294725
3250000,1.470242,11.0,0.5396283904904093,113.82758620689656,0.11861745,0.5390309750340706,0.008863421,0.075745665,0.00020263281
3260000,1.4476525,11.0,0.5369598774284304,114.44578313253012,0.1237565,0.5376031491018477,0.009461261,0.06728609,0.00020235007
3270000,1.4430604,11.0,0.4845267912648894,124.39506172839506,0.10626686,0.4830791376531124,0.011282442,0.07055576,0.00020206747
3280000,1.3947899,11.0,0.5237550588593964,117.6987951807229,0.11297327,0.5246666346987089,0.009538418,0.07197872,0.00020175055
3290000,1.3958833,11.0,0.5649858527975355,107.61702127659575,0.1093175,0.5649857850784951,0.00926216,0.06006705,0.0002014342
3300000,1.3730062,11.0,0.5853230577711132,102.56701030927834,0.112193614,0.5853229859440597,0.010945005,0.0705296,0.00020115009
3310000,1.3572819,11.0,0.5275873412222912,116.86904761904762,0.11361891,0.5275872697432836,0.009100793,0.06152901,0.0002008692
3320000,1.3867009,11.0,0.5029349996844624,122.90243902439025,0.11974932,0.5029349308915254,0.009583117,0.06432742,0.0002005555
3330000,1.4270576,11.0,0.5065612236650873,121.9746835443038,0.12191211,0.5048632266429754,0.0091290865,0.0646925,0.00020023769
3340000,1.4670786,11.0,0.514008170891008,120.1829268292683,0.1260558,0.5128861553058391,0.0090206005,0.06887491,0.00019994593
3350000,1.4245248,11.0,0.4950122372871946,121.85365853658537,0.11419112,0.49785539436053083,0.00960039,0.06748359,0.00019966112
3360000,1.4521236,11.0,0.5109197195417371,120.87951807228916,0.12590411,0.5082682618280736,0.009681277,0.06414782,0.00019934459
3370000,1.452056,11.0,0.5468182203317569,112.04545454545455,0.120203935,0.5540908768095754,0.008886141,0.06638929,0.00019902826
3380000,1.4259479,11.0,0.5399138981350855,113.74157303370787,0.121244796,0.5354344335834632,0.009251005,0.069682255,0.00019874514
3390000,1.3924181,11.0,0.5610303371107545,108.51136363636364,0.117681414,0.5601984704478403,0.009645533,0.069510326,0.00019846062
3400000,1.3958374,11.0,0.5583993039595393,109.0989010989011,0.14569567,0.5583992439966935,0.010459695,0.06731892,0.00019814353
3410000,1.3688005,11.0,0.527945778570896,116.63953488372093,0.120669,0.5258548778646133,0.010587031,0.065453656,0.00019782866
3420000,1.3626912,11.0,0.5810351232752988,103.53684210526316,0.116985634,0.5823333027462164,0.01182651,0.06398626,0.00019754308
3430000,1.3725983,11.0,0.5742115087767121,105.26881720430107,0.11207461,0.5736811358643614,0.012043247,0.07181502,0.00019725726
3440000,1.3410225,11.0,0.5164789659313687,113.85057471264368,0.114442036,0.5176893618296493,0.011862746,0.07074674,0.00019694155
3450000,1.4295287,12.0,0.6065510557299214,97.23469387755102,0.102549225,0.6065509964008721,0.010605497,0.07102467,0.00019665931
3460000,1.5847635,12.0,-0.6347316418456413,229.90243902439025,-0.044930033,-0.5952433162444347,0.0024782105,0.07158807,0.00019634892
3470000,1.5354494,12.0,-0.38398088507487305,222.68571428571428,0.003911909,-0.43261410452817617,0.004341783,0.06659823,0.00019604371
3480000,1.5485413,12.0,-0.5947466030204669,227.0,-0.012545063,-0.6165133965015411,0.0024819013,0.070397325,0.00019575383
3490000,1.638825,12.0,-0.6095554915049838,228.51111111111112,0.006181653,-0.5943841215061105,0.002048415,0.070377246,0.00019543355
3500000,1.6115469,12.0,-0.1606962332243307,204.9777777777778,0.028671846,-0.14165155386382883,0.004082748,0.073043466,0.00019514385
3510000,1.612846,12.0,-0.1819387143002633,201.81632653061226,0.0398205,-0.1982733827829361,0.0037921462,0.06975829,0.0001948592
3520000,1.6487744,12.0,-0.21785250117178434,201.76923076923077,0.04881894,-0.2178526033575718,0.0037596587,0.06598504,0.00019454714
3530000,1.6486225,12.0,-0.295206604632549,207.06,0.022031844,-0.29520671248435976,0.0041842316,0.07189004,0.00019422865
3540000,1.7031779,12.0,-0.3781059962506829,217.70454545454547,0.010323902,-0.3636434681193773,0.0031944239,0.06948003,0.0001939407
3550000,1.7808332,12.0,-0.6569209837317956,234.8684210526316,-0.024642441,-0.6657180151878259,0.001572286,0.066044986,0.00019365197
3560000,1.77621,12.0,-0.7240792977169067,238.8095238095238,-0.02758502,-0.7240794336511975,0.0011628335,0.07100882,0.00019333363
3570000,1.7815083,12.0,-0.5260150863482109,232.02272727272728,-0.011431969,-0.5383178945197615,0.001613254,0.07056419,0.00019304626
3580000,1.7607332,12.0,-0.31033326949963863,219.38297872340425,0.008830311,-0.3038056194782257,0.0026776274,0.07321028,0.0001927641
3590000,1.7364471,12.0,-0.2768914072319519,212.67441860465115,0.012154612,-0.2768915198570074,0.0030923947,0.06743651,0.00019245208
3600000,1.7554222,12.0,-0.41314486275001877,221.04347826086956,0.0074607544,-0.4001037571165297,0.0031475374,0.06915511,0.00019213535
3610000,1.772126,12.0,-0.4508434715158097,223.14285714285714,0.00863616,-0.4508435969450036,0.0026048946,0.071719274,0.00019184637
3620000,1.7875953,12.0,-0.34012493349728173,214.45,-0.00082133955,-0.35621956136168503,0.0031223395,0.06925801,0.00019156266
3630000,1.8319844,12.0,-0.5876259464974992,230.4878048780488,-0.013438752,-0.5876260755992517,0.0021882553,0.06901257,0.0001912454
3640000,1.8317748,12.0,-0.35019326648674903,220.76,0.007858792,-0.35019338726997373,0.0019241149,0.06485002,0.0001909277
3650000,1.8011074,12.0,-0.42886039704560885,227.5581395348837,-0.0025608826,-0.42886052575222283,0.0024496545,0.06734689,0.00019064335
3660000,1.9052647,12.0,-0.8551787921318376,242.609756097561,-0.03205297,-0.8551789318642965,0.0007220487,0.06953443,0.00019035759
3670000,1.9137813,12.0,-0.8996324108746381,242.48717948717947,-0.031249193,-0.8969912976026535,0.0004390561,0.07330233,0.00019003893
3680000,1.8896457,12.0,-0.8575852983915133,243.2439024390244,-0.030092254,-0.8609762617519924,0.0004726984,0.06419084,0.00018974968
3690000,1.8849555,12.0,-0.9444185357194307,246.06976744186048,-0.036592983,-0.9431270573820386,0.00027680176,0.06226153,0.00018946422
3700000,1.8788058,12.0,-0.939196512586652,245.94871794871796,-0.037538964,-0.9406834043562412,0.0001593506,0.07062055,0.00018914806
3710000,1.9085075,12.0,-0.9729582645348274,247.825,-0.03621669,-0.9729584090411663,0.00027141106,0.07005284,0.00018882989
3720000,1.8866577,12.0,-0.9676915985881351,246.5,-0.038283736,-0.9676917396485806,7.5978554e-05,0.06299152,0.0001885448
3730000,1.891563,12.0,-0.9732249315362423,247.925,-0.038716882,-0.973225075751543,9.552807e-05,0.069132775,0.00018825804
3740000,1.9130348,12.0,-0.9693244921570447,247.23684210526315,-0.03760447,-0.9693246358319333,4.5068446e-05,0.07045217,0.00018793638
3750000,1.8775556,12.0,-0.8094960559906741,241.37209302325581,-0.025725309,-0.8049921365011306,0.0009671169,0.06782915,0.00018764917
3760000,1.8347636,12.0,-0.6235703037068662,231.93333333333334,-0.015173622,-0.6235704316033257,0.0020363557,0.061418742,0.00018736426
3770000,1.8412622,12.0,-0.5615193086438054,231.6046511627907,-0.010140445,-0.5714546049183066,0.0029665541,0.07327412,0.00018704796
3780000,1.8037374,12.0,-0.20824106983800836,209.7659574468085,0.014205986,-0.1910580241161844,0.0033818013,0.0645982,0.00018673184
3790000,1.7675856,12.0,-0.15155549419675177,202.66666666666666,0.019667374,-0.18067365139722824,0.004908266,0.06932506,0.00018644432
3800000,1.7715074,12.0,-0.28851766393401046,213.87234042553192,0.011076602,-0.2741944982359807,0.005533114,0.06477894,0.00018616069
3810000,1.818806,12.0,-0.4377983841330333,223.95348837209303,-0.008438884,-0.43779851045719415,0.0026941125,0.06413599,0.00018583925
3820000,1.7594913,12.0,-0.11290469560392048,205.0,0.02423168,-0.11290479801139053,0.004132219,0.06996855,0.00018555009
3830000,1.7859861,12.0,-0.2918679935974069,211.83333333333334,0.0154247675,-0.3025957916645294,0.003058657,0.06762719,0.00018526109
3840000,1.7626104,12.0,-0.22149993861903963,211.19565217391303,0.01772021,-0.1951739736225294,0.0036079206,0.0656063,0.00018494307
3850000,1.7487544,12.0,-0.24568109370201177,211.7826086956522,0.010910898,-0.26170217800647655,0.004237676,0.07201658,0.00018462919
3860000,1.7397037,12.0,-0.20801442946590806,213.2173913043478,0.0062544495,-0.2080145504163659,0.0041011157,0.06235593,0.00018434523
3870000,1.7184268,12.0,-0.2973332705247837,218.33333333333334,0.015855236,-0.2973333888997634,0.0043548993,0.07485036,0.00018405778
3880000,1.7583975,12.0,-0.17181554224659154,200.72340425531914,0.038774762,-0.17181564835791893,0.0041355775,0.059825517,0.00018373698
3890000,1.7375879,12.0,-0.07452935235593103,198.1764705882353,0.046123154,-0.07452945791038812,0.004831241,0.07029362,0.00018345022
3900000,1.7279538,12.0,-0.0892100822099525,199.84782608695653,0.032770816,-0.06902966830465529,0.005793027,0.067348525,0.0001831695
3910000,1.6915425,12.0,-0.09391817754081819,205.60377358490567,0.032806884,-0.11530822234333686,0.005008587,0.065552495,0.00018285407
3920000,1.6978767,12.0,-0.03337249245184163,192.7843137254902,0.055103626,-0.032954293723199884,0.0049126996,0.06742744,0.00018253969
3930000,1.7805793,12.0,-0.23452167398721466,208.93478260869566,0.021092642,-0.2270851509368166,0.0036109723,0.0630352,0.00018225455
3940000,1.6840017,12.0,-0.24134101809089092,215.51162790697674,0.0135607,-0.24134113968804824,0.0032690342,0.06970872,0.00018196602
3950000,1.691973,12.0,-0.2524027105246205,217.5,0.010067804,-0.25803551394888696,0.0029902332,0.066471696,0.00018165
3960000,1.6507118,12.0,-0.11901993818581104,202.94,0.031375065,-0.09882671535015106,0.0028545924,0.06572404,0.00018133184
3970000,1.6062297,12.0,0.01980672376230359,188.3,0.045375902,-0.0008400428295135498,0.0044133565,0.070790805,0.00018105027
3980000,1.6613019,12.0,-0.2428864650081526,213.2127659574468,0.01927671,-0.2455248826361717,0.0030693093,0.07224527,0.00018076971
3990000,1.6791941,12.0,-0.3075605356928215,222.6818181818182,0.0043475456,-0.29719265633159214,0.0030449866,0.06841525,0.00018045043
4000000,1.6918184,12.0,-0.3109480840309213,220.35555555555555,0.013652956,-0.2953182316639207,0.0029396415,0.06852118,0.00018013072
4010000,1.6824424,12.0,-0.5371983432754254,233.66666666666666,-0.010372573,-0.5372302241268612,0.002628789,0.06765434,0.00017984721
4020000,1.726893,12.0,-0.6461317146489354,235.27906976744185,-0.018780852,-0.6460698330125143,0.0020542012,0.0660045,0.00017956426
4030000,1.7059156,12.0,-0.723240242123084,237.1627906976744,-0.019728271,-0.7232403762118761,0.0012427437,0.062673844,0.00017924701
4040000,1.7321583,12.0,-0.7980939479759679,242.66666666666666,-0.026557425,-0.8031417407095433,0.0010464847,0.06338675,0.00017892662
4050000,1.7056391,12.0,-0.6221969039391049,233.3409090909091,-0.008073946,-0.6221970360387455,0.0020711683,0.070124984,0.00017864216
4060000,1.7545625,12.0,-0.8208717279530202,241.97435897435898,-0.03148443,-0.820871868194678,0.0010030265,0.071101904,0.00017835564
4070000,1.7187332,12.0,-0.7124285046565568,235.88095238095238,-0.020671342,-0.7124286435899281,0.0016130194,0.07050746,0.00017804027
4080000,1.7557058,12.0,-0.9478888204709316,247.16666666666666,-0.03511225,-0.946617965291186,0.00035675254,0.06825701,0.00017775306
4090000,1.7538407,12.0,-0.6724960568176885,236.13953488372093,-0.018799413,-0.6799394725398584,0.00088579784,0.06697467,0.00017746797
4100000,1.7251617,12.0,-0.6739749326487072,235.425,-0.021625403,-0.6739750675857067,0.0017249808,0.06912667,0.00017715234
4110000,1.6810684,12.0,-0.3529854443319061,216.8913043478261,0.0055652806,-0.3529855693164079,0.0026456688,0.07176538,0.00017683665
4120000,1.6158056,12.0,-0.10438882485808183,211.83333333333334,0.030713731,-0.10868799432795098,0.0042489525,0.07165447,0.00017655287
4130000,1.6278487,12.0,-0.2439304919632074,215.47916666666666,0.01420157,-0.23695924634836157,0.0035282262,0.065322965,0.00017626383
4140000,1.6563327,12.0,-0.20642418301643126,208.95454545454547,0.01893856,-0.20642429793422873,0.003998381,0.07240184,0.00017594524
4150000,1.614658,12.0,-0.026794813900218848,197.19230769230768,0.033561025,-0.026794922466461476,0.0042930245,0.07039382,0.00017562887
