Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1563518,0.0,0.5457932441535851,42.391304347826086,0.12749211,0.017378153,0.5444255282524891,0.02224563783864332,0.023394644,0.09811151,0.0002998333,0.053011343,1.4158926
20000,1.5750371,1.0,-0.05393815711843518,81.66037735849056,-0.31468365,0.1054322,0.011302517192198498,0.2716963283307297,0.011080449,0.10060678,0.00029953825,0.20368814,1.2215594
30000,1.4212312,1.0,-0.8739634918125525,141.57534246575344,-0.5085479,0.19211626,-0.883535922328128,0.3382551041667503,0.0054372684,0.10472874,0.00029924538,0.22417675,0.9054475
40000,1.2292452,1.0,-0.7589163066666216,136.82191780821918,-0.4057783,0.25154543,-0.758916340462149,0.3984434266242977,0.006931033,0.09242475,0.0002989669,0.28095657,0.5236868
50000,1.0435809,1.0,-0.6997762534560429,134.56944444444446,-0.35989094,0.27350262,-0.6997762885358598,0.32390154193530585,0.008003054,0.091917135,0.0002986713,0.23269172,0.3431061
60000,0.9741242,1.0,-0.5281965974957133,127.78205128205128,-0.34357262,0.27706397,-0.5281966298054426,0.26731157579044335,0.009059724,0.09986686,0.00029835833,0.20427306,0.26936466
70000,0.9801919,1.0,-0.6856714470578091,137.74285714285713,-0.3335759,0.27032107,-0.6856714836188725,0.27407749622195426,0.008008252,0.09896006,0.00029804095,0.18950985,0.24462005
80000,0.9967754,1.0,-0.5523839841443526,128.91139240506328,-0.32845634,0.2454443,-0.5523840181435211,0.21417488911538385,0.009228246,0.100209154,0.000297728,0.16328616,0.25910324
90000,0.85602444,1.0,-0.6457093022891307,134.35616438356163,-0.30169186,0.22852604,-0.661577216659983,0.21312090448595378,0.0065122256,0.10172504,0.00029744353,0.14416058,0.23686565
100000,0.8246475,1.0,-0.6820740917723419,134.08333333333334,-0.34609973,0.20453824,-0.6659254752201577,0.17788510869834445,0.0069146254,0.0951804,0.00029715622,0.13075529,0.1749529
110000,0.80707294,1.0,-0.6494615556290134,130.47435897435898,-0.35474738,0.18400353,-0.6449091436413975,0.16207887419399672,0.0073651313,0.09756579,0.00029684036,0.12087406,0.16512576
120000,0.7637305,1.0,-0.5208746581577147,126.65384615384616,-0.3069184,0.17492393,-0.5269395665654654,0.15296925914170267,0.009417843,0.09937525,0.0002965279,0.117642626,0.16884032
130000,0.7027657,1.0,-0.5616074250638485,132.78666666666666,-0.29629022,0.16871858,-0.5728769360764606,0.16248345408255133,0.008966356,0.10302999,0.0002962493,0.12166718,0.13380697
140000,0.73055345,1.0,-0.5295405556019899,130.75675675675674,-0.24788705,0.15890458,-0.5308318863043914,0.1486036918862295,0.008673804,0.10307995,0.00029596797,0.107586145,0.15847269
150000,0.7776185,1.0,-0.6584907590101162,134.77777777777777,-0.2521052,0.1552875,-0.6444308002517648,0.14846312658453029,0.00740711,0.09505774,0.00029565135,0.11249204,0.14705876
160000,0.8361631,1.0,-0.3289465114451301,118.33333333333333,-0.25182903,0.14512318,-0.3289465420408013,0.11149561193765911,0.010927362,0.09907841,0.00029533586,0.092712425,0.12518953
170000,0.97609085,1.0,-0.32840103302793255,120.29885057471265,-0.18669643,0.1436954,-0.3340943552726923,0.12946339992015773,0.010828966,0.09637842,0.00029502457,0.10319106,0.18251562
180000,1.0954716,1.0,-0.35252316135706174,124.45833333333333,-0.12170223,0.13923384,-0.35264665198822814,0.10708873657131335,0.009537975,0.0949092,0.0002947488,0.08533056,0.1920093
190000,1.1298012,1.0,-0.24382198991514342,117.49462365591398,-0.03780463,0.121747695,-0.23941847777113,0.07939014185444164,0.008995547,0.09469013,0.00029446892,0.06287373,0.23824987
200000,1.1174899,1.0,-0.2274024471549726,118.76829268292683,-0.025191478,0.111180365,-0.23200827653025402,0.09321998139803102,0.00965816,0.097018614,0.00029415614,0.07642555,0.19151367
210000,1.09582,1.0,0.013982710790716939,106.81111111111112,0.02159823,0.10601557,0.010723425613509283,0.07738884527546665,0.0099066235,0.10397756,0.00029384234,0.07255045,0.20774622
220000,1.0162512,1.0,-0.15055177567145703,111.6590909090909,0.04660444,0.10807851,-0.1439276242189193,0.09493222648540794,0.009919422,0.09634027,0.0002935569,0.08377622,0.18134485
230000,1.0054197,1.0,-0.16731136705685448,109.62637362637362,0.026431754,0.106576845,-0.1739000391629007,0.0867290130441284,0.009297729,0.10120468,0.00029327665,0.07219377,0.1650394
240000,1.0273886,1.0,-0.13062791736406643,112.6046511627907,0.053923346,0.10619519,-0.12423375266036768,0.10051957859614885,0.009620709,0.094864614,0.00029296713,0.081581056,0.17942834
250000,0.9839886,1.0,-0.27532408345446346,120.29761904761905,0.07340113,0.111948825,-0.282939799399261,0.10346951250601223,0.007928754,0.100518286,0.00029265543,0.08521563,0.15291351
260000,0.9075594,1.0,-0.2087653023033832,112.59550561797752,0.006004645,0.10518155,-0.2088402338911978,0.09917351828882827,0.009022106,0.09829905,0.00029234486,0.08833634,0.14675714
270000,0.9408368,1.0,-0.1811111197084858,110.21348314606742,-0.006878831,0.09914244,-0.17506052917904324,0.0838734702220083,0.009757278,0.09908827,0.0002920338,0.07172994,0.15549754
280000,0.95610225,1.0,-0.3250379855685596,119.63291139240506,-0.019864053,0.097261764,-0.32503801603106003,0.09839868303638871,0.009015008,0.09688346,0.00029175426,0.08119959,0.14258221
290000,0.9076632,1.0,-0.3690864302355934,120.64197530864197,-0.059627026,0.09292322,-0.36908646387818417,0.1014605005139508,0.008421685,0.09860952,0.0002914747,0.0830191,0.13128726
300000,0.90225995,1.0,-0.24920960583470084,114.56818181818181,-0.064379,0.095782906,-0.24920963631434875,0.11863273542522537,0.009763707,0.0963134,0.00029116435,0.092210695,0.14285487
310000,0.8605619,1.0,-0.2668518625499531,116.39080459770115,-0.055771563,0.103053056,-0.2668518956707812,0.11865308070180659,0.00965569,0.10314602,0.0002908544,0.105021514,0.14465788
320000,0.82899773,1.0,-0.37877075695963225,120.0506329113924,-0.05087667,0.11099549,-0.37877078920225554,0.1099775817423552,0.008671324,0.099703304,0.00029054086,0.08685904,0.14471295
330000,0.86263055,1.0,-0.3216599842914975,119.28915662650603,-0.06589485,0.109443404,-0.3216600164950612,0.10553202136975141,0.008891942,0.09645767,0.00029022788,0.08632706,0.12329833
340000,0.81096315,1.0,-0.36627299071829994,122.23456790123457,-0.09771737,0.11305711,-0.37733893319964407,0.12619234512385447,0.009064118,0.09389459,0.0002899469,0.09648253,0.15828374
350000,0.79485595,1.0,-0.3246509905027993,121.6,-0.12879455,0.11675492,-0.3148411278461301,0.10471019725353176,0.010112348,0.10302798,0.00028966708,0.085915565,0.119563304
360000,0.75796014,1.0,-0.35448729338864965,120.48192771084338,-0.10633362,0.109566964,-0.3544873261308096,0.09148332615174684,0.009365627,0.09917143,0.00028935267,0.07337248,0.10493096
370000,0.75486773,1.0,-0.3846286679495518,123.52631578947368,-0.1580544,0.101300195,-0.3846287005826047,0.09168405317560475,0.010067759,0.10573844,0.00028903905,0.07242893,0.104442514
380000,0.75605285,1.0,-0.3242209259091931,119.62352941176471,-0.11694183,0.099902585,-0.3324339022593839,0.08407820440992336,0.009222886,0.09973981,0.00028875525,0.061080303,0.09960132
390000,0.7652428,1.0,-0.3430160776633455,117.02409638554217,-0.10244373,0.09826949,-0.3345794037339233,0.08716211754030415,0.009483594,0.097695194,0.00028847548,0.07933872,0.118423104
400000,0.76245964,1.0,-0.1858214379532174,114.05952380952381,-0.07921572,0.09343851,-0.1858214665026892,0.08823014612997733,0.010294143,0.107130334,0.00028816407,0.07323451,0.14759985
410000,0.75448394,1.0,-0.2197016327736083,114.23595505617978,-0.023440816,0.090857066,-0.21970166249221632,0.08233853993385382,0.010358087,0.09706683,0.0002878489,0.06700291,0.11670132
420000,0.7425233,1.0,-0.1440252591009167,108.97727272727273,0.03584375,0.09031875,-0.14402528496628458,0.07330789413721174,0.009688079,0.10110734,0.0002875334,0.06304685,0.12691875
430000,0.742343,1.0,-0.24335249814194168,112.86206896551724,0.0018195546,0.08894384,-0.2433525279335592,0.0628971615993557,0.008557942,0.10336651,0.00028725062,0.055830374,0.11301717
440000,0.6744663,1.0,-0.24670865202529563,112.42222222222222,-0.013111727,0.08694902,-0.24670867886808184,0.07207154045495877,0.009749773,0.09702267,0.00028697043,0.057326972,0.090952724
450000,0.7036515,1.0,-0.27814432579338894,114.57471264367815,-0.014373109,0.08665539,-0.2840284596002379,0.07932310016977406,0.009279376,0.10433897,0.00028666193,0.06974582,0.10613011
460000,0.73575854,1.0,-0.2374082771346493,114.54651162790698,-0.011403384,0.08208811,-0.23206006093271847,0.0661551436682328,0.008127689,0.09723408,0.00028634723,0.055564445,0.10130634
470000,0.6978929,1.0,-0.19273990621282297,112.875,-0.02844265,0.07848151,-0.18346108136505918,0.06880471667464844,0.009897327,0.098557614,0.00028603134,0.059333306,0.09626235
480000,0.8036911,1.0,-0.1470050580312752,109.43181818181819,0.025811048,0.08236257,-0.16542806577953426,0.0659765643107345,0.008400604,0.096830145,0.00028575122,0.058242686,0.10199999
