Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1374292,1.0,0.5232543013845906,45.81958762886598,0.102784626,-0.005139094,0.5232542966751709,0.006561421692616201,0.025495186,0.10213711,0.0002998452,0.027452938,1.5080128
20000,1.9407697,1.0,-0.9740899711374252,146.52380952380952,0.14528069,0.002515525,-0.9740900070894332,0.28273305308724206,0.008576036,0.100678995,0.00029957326,0.11509243,1.4530275
30000,1.7976142,1.0,-0.9513421287441528,144.72368421052633,-0.08975558,0.053323604,-0.9507526510953903,0.20903538268059493,0.0013110167,0.09556154,0.00029926235,0.12599838,1.2645133
40000,1.6738127,1.0,-0.9528090511012124,145.671875,-0.2556926,0.094946764,-0.9534667258079236,0.27010784324330206,0.0015466901,0.09930298,0.00029897632,0.16625899,1.0243874
50000,1.595467,1.0,-0.8765074836451616,143.044776119403,-0.3221549,0.13722245,-0.8765075168947676,0.2668380169892934,0.002177037,0.094753355,0.0002986838,0.17557517,0.8955816
60000,1.465313,1.0,-0.8945179957047324,143.39705882352942,-0.38545987,0.16479662,-0.9100431759855641,0.28683475363971805,0.0027323626,0.09889013,0.00029837232,0.18711653,0.7757011
70000,1.3303287,1.0,-0.9350657508852827,144.74647887323943,-0.46163034,0.18673037,-0.9200556172678868,0.24623147535506482,0.0018004052,0.10184668,0.0002980387,0.16315934,0.67214966
80000,1.2422072,1.0,-0.9468623776989642,144.65671641791045,-0.51185846,0.19794963,-0.9468624142568502,0.2598636790209992,0.0016354197,0.10120709,0.0002977389,0.16888587,0.54499483
90000,1.214573,1.0,-0.8331049598313661,139.91666666666666,-0.51883763,0.19385634,-0.8331049953897794,0.21346438007054125,0.0041001225,0.092890814,0.00029744644,0.14939731,0.58015794
100000,1.1098315,1.0,-0.8703285256616663,141.92753623188406,-0.5343788,0.1895089,-0.8858252250972916,0.22102004726184532,0.0028832369,0.09845102,0.000297136,0.14277625,0.47790843
110000,1.0298823,1.0,-0.7417973171969926,136.06756756756758,-0.519436,0.18294577,-0.7258348903945975,0.19288510040417817,0.00696183,0.09596562,0.0002968504,0.13833685,0.4139849
