Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1673162,0.0,0.5295995273279832,73.58208955223881,0.23802777,0.24210072,0.5270626493414542,0.10586201511603549,0.0158821,0.098305896,0.0002998442,0.15683536,1.2469475
20000,1.9340488,4.0,0.869806820307173,28.62762762762763,0.59413004,0.36884138,0.869814824234616,0.11001854509607449,0.011718972,0.09932603,0.00029956741,0.28371528,0.4834248
30000,1.5820427,6.0,0.8407078198771527,38.91914893617021,0.6811514,0.47035274,0.8408079286247997,0.09849026860763967,0.007036546,0.09894839,0.000299261,0.21539895,0.21876368
40000,1.1928022,8.0,0.8237869225068217,36.82857142857143,0.7711051,0.54790473,0.8236033568245535,0.10263627952492152,0.0025016526,0.10057622,0.00029895533,0.18498416,0.19419615
50000,1.0610083,11.0,0.8557619205147247,35.15018315018315,0.7774673,0.6203581,0.8559963462990282,0.060228320711971206,0.0011013568,0.096607104,0.0002986497,0.12559707,0.07194588
60000,0.93616277,15.0,0.8899427978448793,26.59673024523161,0.82744247,0.764542,0.8897684153159243,0.04372340351297477,0.001368608,0.09766729,0.0002983435,0.12870902,0.043733317
70000,1.6325746,16.0,0.47640058955083747,79.34453781512605,0.60059947,0.7361689,0.4797222137451172,0.2591236465300123,0.0030858824,0.098444805,0.00029803626,0.23098104,0.27464193
80000,1.7830683,16.0,-0.2546070908886447,178.10714285714286,0.17054562,0.6152534,-0.24105459234931254,0.7417921806600961,0.0056055053,0.107352026,0.00029775244,0.35377613,0.5744938
90000,1.5433079,16.0,-0.03566149227822629,153.72307692307692,0.13998999,0.67580754,-0.050272767742474876,0.5482435481001934,0.0090099275,0.101339206,0.00029747127,0.3270995,0.50388396
100000,1.3776166,16.0,0.0477488383691272,146.1014492753623,0.13115282,0.6420461,0.0631568300373414,0.39564370146185596,0.011762958,0.10154183,0.00029715738,0.25409386,0.41438666
110000,1.2009922,16.0,0.3575140976414354,117.16867469879519,0.27576408,0.7724431,0.3413531563821293,0.22012223139227854,0.013938958,0.098233566,0.00029684353,0.17046635,0.2494543
120000,1.0471419,16.0,0.5020860558981577,104.45161290322581,0.4189803,0.85875237,0.49819201295790466,0.1386928670361395,0.01318025,0.099175826,0.00029653157,0.12521961,0.15278979
130000,1.0537242,16.0,0.5103436776715302,103.16494845360825,0.42287704,0.89994025,0.5164742039650986,0.1489137233782214,0.01575118,0.09682956,0.00029624876,0.14515673,0.18696634
140000,0.9780471,16.0,0.5292871646320282,99.18811881188118,0.4826863,1.0706972,0.524270616250463,0.13898649024039433,0.012490115,0.100143015,0.00029596832,0.12437315,0.16898477
150000,1.0460976,16.0,0.40954549196282064,112.29545454545455,0.40483007,1.0869802,0.409257555549795,0.18650018114501357,0.015901357,0.10451156,0.00029565615,0.17008635,0.27105433
160000,0.9361801,16.0,0.5236000336962752,97.99,0.45721382,1.2572927,0.5263135123370898,0.15377870015108422,0.015944984,0.103222154,0.0002953446,0.14750208,0.17059806
170000,0.89906645,16.0,0.5209365430465411,94.83809523809524,0.47873932,1.380032,0.5202115249748414,0.12490779984867774,0.017320717,0.10011381,0.0002950336,0.123721,0.14742279
180000,0.8146113,16.0,0.6285254566602693,83.32203389830508,0.51831496,1.5247914,0.6260508377168138,0.09242735732291525,0.018359018,0.105328724,0.00029475157,0.10727346,0.09638265
190000,0.80420846,16.0,0.6133022923870959,84.91525423728814,0.55185634,1.6289823,0.6192005599959421,0.1016602401850524,0.020896446,0.09700777,0.00029446994,0.114092216,0.10150242
200000,0.8011183,16.0,0.558119527576052,90.49056603773585,0.5109184,1.7941067,0.5693553315018708,0.1296612513866627,0.024206487,0.1054275,0.0002941593,0.13334858,0.09090097
210000,0.8203921,16.0,0.48604085130560004,101.75510204081633,0.46912795,1.8642353,0.4860407935113323,0.15219232963151014,0.02723577,0.09844253,0.00029384793,0.14230707,0.11777097
220000,0.6240533,16.0,0.652002612645052,78.20930232558139,0.5233024,2.0200071,0.6398656181124753,0.09014014496338056,0.02713266,0.10177946,0.00029353442,0.11141111,0.0902922
230000,0.6074156,16.0,0.6910024429975159,70.80434782608695,0.55731255,2.105722,0.6901618335126103,0.06758360845117789,0.033621162,0.10068124,0.00029325308,0.10611794,0.08341445
240000,0.6147299,16.0,0.6650264840794816,78.72222222222223,0.56352985,2.2294655,0.6648465513236939,0.07429480255906662,0.024443308,0.10194103,0.00029296838,0.08456409,0.04114779
250000,0.64878243,16.0,0.6640129479734848,75.20930232558139,0.56494373,2.3010325,0.6630310007306033,0.07578792246920418,0.026985079,0.10425985,0.00029265755,0.100148655,0.080539696
260000,0.68543583,16.0,0.6278703984091176,78.16666666666667,0.55354714,2.3961256,0.6330872925501021,0.07056486888951252,0.027491271,0.09649808,0.00029235063,0.09216477,0.0751738
270000,0.6998965,16.0,0.6325126352833443,82.40336134453781,0.5356618,2.42643,0.6293193189536824,0.08459739181865594,0.0381808,0.096202075,0.0002920421,0.099545896,0.08382647
280000,0.63386905,16.0,0.5823776123662009,87.92035398230088,0.50329417,2.4941134,0.5817876004539759,0.08154673121078351,0.050014205,0.108761,0.00029173138,0.09252086,0.067384936
290000,0.6647206,16.0,0.6152589831381944,82.78512396694215,0.51524055,2.5578961,0.6150826314264093,0.08328504719548235,0.053447966,0.10068564,0.0002914521,0.101081334,0.07903595
300000,0.6310984,16.0,0.6341413620617241,78.424,0.5471137,2.5173733,0.6335546629428863,0.07870895885676145,0.03572074,0.10190517,0.0002911732,0.09317446,0.057355892
310000,0.58388674,16.0,0.6803158168747488,73.2781954887218,0.5723156,2.6069677,0.6804761792484083,0.06077361329199564,0.031112889,0.1019696,0.0002908634,0.08386955,0.039600514
320000,0.61031324,16.0,0.6267514415341824,83.77966101694915,0.5390061,2.5753157,0.6303559195692257,0.07097097419960013,0.038134903,0.09997986,0.00029055314,0.08466003,0.0557153
330000,0.6154486,16.0,0.6777061969162551,72.19259259259259,0.57697093,2.7943845,0.6747058759279111,0.07796379604020759,0.046819817,0.10402141,0.00029024418,0.10431372,0.087571256
340000,0.6293188,16.0,0.6341515455071715,82.17355371900827,0.5482909,2.868777,0.6328444356719652,0.06932791717214665,0.04365745,0.10587899,0.0002899355,0.084026836,0.06427699
350000,0.64338547,16.0,0.6295215339557598,79.49193548387096,0.53904414,3.0293875,0.6307150433140416,0.08232823906338683,0.049199086,0.102428734,0.0002896265,0.099141955,0.08683471
360000,0.5480457,16.0,0.7185805230829104,67.6734693877551,0.6030388,3.4223943,0.7172653030376045,0.05483855465332008,0.05864424,0.10088007,0.0002893478,0.07758803,0.06133613
370000,0.5735548,16.0,0.6788433074078926,73.76119402985074,0.56303173,3.5042026,0.6791417807785433,0.05374965293736044,0.06360955,0.103243396,0.0002890667,0.07241832,0.05936762
380000,0.5281552,16.0,0.690492984389519,69.34507042253522,0.57591957,3.7572644,0.6901737092666222,0.05467363212726564,0.0630096,0.10055367,0.00028875744,0.072077945,0.052266758
390000,0.51957583,16.0,0.7034397415754036,69.63829787234043,0.58179367,3.703965,0.7046406545960311,0.05095750260569736,0.05688011,0.09676075,0.00028844774,0.07074706,0.05500876
400000,0.42876306,16.0,0.7144017911281757,65.45033112582782,0.61395967,3.6390996,0.7143311241999367,0.0438581918989191,0.044363767,0.099695,0.0002881378,0.065601766,0.049574483
410000,0.4245843,16.0,0.7277266904354717,65.46666666666667,0.6105251,3.536287,0.7263844374815623,0.03988008312880993,0.03813498,0.0972905,0.000287831,0.06338768,0.04483099
420000,0.4456602,16.0,0.7353935738845218,63.55483870967742,0.6143159,3.569066,0.736718273931934,0.037019008551273616,0.042792745,0.10242348,0.00028755318,0.05531132,0.037160773
430000,0.43057328,16.0,0.7187111360921214,66.01333333333334,0.6083926,3.5315452,0.7299044468005498,0.0375880377056698,0.03531226,0.09780839,0.00028727454,0.055524092,0.044159178
440000,0.35243842,16.0,0.7314946469430241,62.961290322580645,0.6292072,3.4428127,0.7195440809572896,0.03396712182870796,0.03936273,0.09960541,0.0002869674,0.053396095,0.030397156
450000,0.40584934,16.0,0.7493231931457114,60.23780487804878,0.6465695,3.5268764,0.7606097619707991,0.03165338377229779,0.037176646,0.09773991,0.00028665987,0.04998762,0.03170893
460000,0.4606398,16.0,0.747708885276195,62.107594936708864,0.63266236,3.618377,0.7367025276150885,0.03745589611898589,0.05989601,0.09977503,0.00028635268,0.058723755,0.039527543
470000,0.40360704,16.0,0.721488197527886,63.81935483870968,0.6328164,4.187284,0.7210541143045797,0.043924872707515085,0.073115386,0.110854186,0.000286044,0.051312096,0.03485207
480000,0.3889722,16.0,0.7193426845002581,67.45454545454545,0.59867465,4.134168,0.7191180580606064,0.04504604824210724,0.04787811,0.10167062,0.00028573527,0.06266941,0.040868055
490000,0.38816977,16.0,0.7401517318779579,62.38461538461539,0.62408125,3.9815176,0.740818372903726,0.03534426563270151,0.04133381,0.104228094,0.00028542452,0.052765716,0.030594954
500000,0.34979868,16.0,0.7334969186770689,62.56521739130435,0.63802713,3.5069683,0.7335548661880612,0.031361553945248914,0.026245102,0.102094375,0.0002851481,0.051758524,0.03669943
510000,0.3524355,16.0,0.7239047880965558,66.35374149659864,0.61697966,3.432784,0.724621308498642,0.03560129711467798,0.033822067,0.09897949,0.0002848687,0.05017479,0.029723171
520000,0.35860264,16.0,0.7521779378190454,60.987730061349694,0.6419181,3.6822631,0.7513926376594356,0.03179796734836204,0.026711639,0.0987377,0.00028456096,0.0540646,0.03230714
530000,0.3292943,16.0,0.73809190645205,62.90384615384615,0.6266867,3.490512,0.7382799109969383,0.031260665491199456,0.022974964,0.10004018,0.00028425347,0.051955543,0.033229984
540000,0.3379885,16.0,0.7575858789637233,59.7030303030303,0.6423879,3.302779,0.7577474724162708,0.026622738858515568,0.018875632,0.10280516,0.00028394564,0.042676546,0.019730268
550000,0.379517,16.0,0.7383125242806272,61.35625,0.643778,3.0553706,0.7386208329349756,0.04093108202796429,0.021274969,0.104514934,0.0002836375,0.055906296,0.029483724
560000,0.4069751,16.0,0.7460754966823114,60.9874213836478,0.6319138,3.1793754,0.745320754980891,0.025827739673297642,0.028139174,0.09877698,0.00028332914,0.045414295,0.033440173
570000,0.42715743,16.0,0.7497160724295234,61.617283950617285,0.6302978,3.2078211,0.7499382676165781,0.0370167730157666,0.03788187,0.09998886,0.00028305216,0.05909188,0.048320122
580000,0.4191979,16.0,0.7314978301200379,64.59868421052632,0.6031674,3.095302,0.7308486819659409,0.03015054857333828,0.028841343,0.09890704,0.00028277482,0.04730627,0.032883234
590000,0.43146908,16.0,0.7671318073529577,57.27325581395349,0.6542697,3.178606,0.7671550443006117,0.02931227284039609,0.025997613,0.096395455,0.0002824668,0.049961857,0.040059276
600000,0.4593324,16.0,0.7368645403969792,63.270967741935486,0.6277584,3.283624,0.7373462330910467,0.039246258014933234,0.027825307,0.1018515,0.00028215797,0.05827887,0.05673672
610000,0.43508944,16.0,0.7426523754081797,60.31901840490798,0.64493245,3.574796,0.7416543964228016,0.032529041592454525,0.03160961,0.1038911,0.00028184932,0.053372182,0.040325597
620000,0.47150412,16.0,0.7286778040944288,65.22,0.6270692,3.5529475,0.7298940390545801,0.02789770887967273,0.024472157,0.10538723,0.00028154076,0.04213227,0.033575602
630000,0.4847431,16.0,0.7150492413085104,66.94630872483222,0.6236591,3.3759127,0.7163558527827263,0.042507858465526356,0.022167258,0.10009273,0.00028123334,0.06190763,0.041645925
640000,0.4551056,16.0,0.7343600250159701,65.44,0.6225031,3.2462668,0.7364844399690628,0.028678013094079993,0.022884114,0.097508095,0.0002809247,0.044639785,0.035300814
650000,0.4738857,16.0,0.7529213487153282,60.838509316770185,0.6319027,3.166873,0.7499399540587242,0.03243843893670934,0.018473726,0.10149607,0.00028064678,0.04884189,0.04443383
660000,0.4721634,16.0,0.7505639661513503,61.43396226415094,0.6513063,3.0870047,0.7504549285150924,0.02680932698312286,0.019576559,0.09725608,0.00028036948,0.043664332,0.029409016
670000,0.51202255,16.0,0.6955740977266234,68.22222222222223,0.609577,2.731842,0.6961296211100287,0.03132216617814265,0.022056026,0.09983454,0.00028005964,0.04820826,0.038688593
680000,0.50865436,16.0,0.7443502340288951,62.95569620253165,0.6408198,2.5279303,0.7433881774733339,0.02524839542788465,0.019138996,0.09849745,0.00027974875,0.03879852,0.020271104
690000,0.54558736,16.0,0.7161366000881471,68.26388888888889,0.6155416,2.4374804,0.7165439787010351,0.033343257864342175,0.026173707,0.09579983,0.0002794391,0.05080555,0.038264543
700000,0.5417641,16.0,0.7126210321375641,67.47260273972603,0.59921676,2.7785482,0.7125753403118212,0.032017368070577104,0.035807587,0.100958765,0.00027912643,0.04435902,0.036703084
710000,0.48496708,16.0,0.7457176472600193,62.605095541401276,0.634119,3.2235172,0.7455647549811443,0.02285638901814344,0.029769901,0.10806219,0.0002788458,0.038723014,0.02916769
720000,0.48027453,16.0,0.7255933585980286,65.94,0.6238262,3.143641,0.7257088822126389,0.02990516277961433,0.025882378,0.10023054,0.0002785682,0.04393556,0.044320513
730000,0.42927685,16.0,0.7678238851896656,55.74431818181818,0.6595318,3.1777394,0.7682784164155071,0.02284366451203823,0.019202944,0.10228016,0.0002782563,0.04075449,0.025942285
740000,0.42904663,16.0,0.7426850936772657,60.31901840490798,0.64820397,2.9763415,0.7432331294735517,0.02501127614348304,0.01463912,0.10262263,0.0002779471,0.03850748,0.023857867
750000,0.4605737,16.0,0.7497464467791349,60.104294478527606,0.6432248,2.9142332,0.7488711684759409,0.02551856258044168,0.017935993,0.09719266,0.0002776406,0.042375583,0.031107366
760000,0.45856068,16.0,0.7482243428744797,61.9874213836478,0.6324633,2.7990496,0.7474276719603149,0.02048123538868982,0.015607873,0.09744574,0.00027733264,0.031489473,0.02255725
770000,0.438968,16.0,0.7507131045472019,61.39873417721519,0.64014465,2.707932,0.7511928703799937,0.02319310018177724,0.013889605,0.10361707,0.00027705438,0.04101231,0.03424931
780000,0.43093735,16.0,0.7480646722752488,60.46060606060606,0.63905865,2.5883548,0.7485101690016142,0.02423540833576514,0.014921996,0.10342573,0.0002767736,0.038670514,0.026594657
790000,0.38302943,16.0,0.7491132327525308,61.77987421383648,0.628652,2.5352123,0.7494067096110409,0.022410551613231876,0.013742007,0.10085551,0.000276467,0.034033697,0.020634212
800000,0.3897373,16.0,0.7687110060319907,56.84971098265896,0.6667686,2.4268255,0.7679402752418738,0.021153149462165042,0.010910215,0.101453185,0.00027615923,0.034523584,0.01609118
810000,0.36807325,16.0,0.7366541890412919,61.75625,0.63324755,2.2152002,0.7377708310261368,0.026334956448408775,0.013249998,0.10818251,0.00027584954,0.04556351,0.025517726
820000,0.36961043,16.0,0.7531313379351614,59.236363636363635,0.64730996,2.0911376,0.7525010146877983,0.020626890494234183,0.009398666,0.102987215,0.000275541,0.03443772,0.022111291
830000,0.40097666,16.0,0.7538416920753661,60.5875,0.647038,1.8989749,0.7546333372592926,0.021508338386774996,0.00686117,0.0946211,0.0002752315,0.036028612,0.023959005
840000,0.3657919,16.0,0.7489176944868796,60.3433734939759,0.63862425,1.8994043,0.7480020043720682,0.021226872071477932,0.008555687,0.09823394,0.0002749521,0.032488175,0.029525833
850000,0.36323714,16.0,0.7526949734130705,59.39393939393939,0.637211,1.921469,0.7524202034328923,0.023854823036570893,0.009004484,0.09959443,0.00027467348,0.04002145,0.036605038
860000,0.38893732,16.0,0.7511242471392388,61.298136645962735,0.63405573,1.9246839,0.7518115946965188,0.02192082516820118,0.009169752,0.09926022,0.0002743635,0.03529211,0.03578435
870000,0.40230647,16.0,0.7632288200747684,58.28402366863905,0.64050364,1.8315989,0.763402370658852,0.02115934341663726,0.00895959,0.09471957,0.00027405642,0.037980743,0.043049224
880000,0.37660676,16.0,0.7538902940726058,60.577639751552795,0.64246356,1.6939899,0.7525983504627062,0.01943615519713541,0.00634716,0.098244146,0.00027374976,0.03191355,0.02399486
